permutation,seed,vmse
670,202,2.8970910982679086
670,303,2.7995057256307003
670,404,2.4898907654807436
670,505,2.6107469649151587
671,101,3.445004821994443
671,202,3.995147124660959
671,303,3.8035511159998117
671,404,2.700256224415364
671,505,3.5751999103832555
672,101,2.317819443107753
672,202,1.9620496454907956
672,303,2.588257048255462
672,404,2.016365138072748
672,505,2.066132696471679
673,101,4.096202217759093
673,202,5.52594647928386
673,303,4.7987712125069155
673,404,4.357836529676465
673,505,5.216135304390303
674,101,2.0223237879699987
674,202,2.8024381246761263
674,303,1.9482851523067337
674,404,2.2751498443455613
674,505,2.495180513414863
675,101,4.723975598621467
675,202,4.005228363862154
675,303,3.342931538715522
675,404,3.3825765017449063
675,505,4.7460694443066895
676,101,4.897565129629135
676,202,4.441845936720915
676,303,3.917971691987759
676,404,2.48192484420962
676,505,3.2756471743969033
677,101,1.8767661278480214
677,202,1.5071237172183223
677,303,1.8473079220208786
677,404,1.855021797045074
677,505,1.851063873166773
678,101,2.050954398349968
678,202,1.6080690891044105
678,303,2.7216425826618558
678,404,1.7435055094789214
678,505,1.2395879378287409
679,101,6.1415968343403415
679,202,4.857850085953811
679,303,4.102982108389515
679,404,4.41415975142104
679,505,5.413592909699201
680,101,3.6564496235662136
680,202,6.006124015989252
680,303,4.8004055609424725
680,404,3.3147266621297358
680,505,5.36883306763524
681,101,2.6611011343854933
681,202,3.1069866602937597
681,303,3.633887597445373
681,404,2.9814222107134416
681,505,2.70100885076223
682,101,4.067766095766531
682,202,3.4408873915962723
682,303,3.788051352135361
682,404,3.662667258440167
682,505,3.842714731214256
683,101,1.727245460857027
683,202,1.6755494594981581
683,303,1.835263175510648
683,404,1.662919148637642
683,505,1.4044855313233455
684,101,3.773391701668033
684,202,2.9192362503638853
684,303,3.395416578195447
684,404,2.7180622330754267
684,505,3.2711589598055917
685,101,1.1774588322573925
685,202,1.6572531204922543
685,303,1.803141400883104
685,404,1.7221649094220983
685,505,1.6724401833320819
686,101,2.904008685808917
686,202,2.555716040895189
686,303,3.041435740532032
686,404,3.063326560320708
686,505,2.737953990665
687,101,3.1667545651119937
687,202,2.984422043555536
687,303,3.201014793059821
687,404,2.3538794998975705
687,505,2.8378531927999715
688,101,3.088825163242886
688,202,3.203215707020668
688,303,3.8448671946137463
688,404,2.369907275957653
688,505,2.2665097171037383
689,101,2.574033207720168
689,202,2.284308686809757
689,303,2.6954712242291055
689,404,2.283942015701172
689,505,2.2232265162969767
690,101,3.1663729571036776
690,202,4.973997420759466
690,303,3.3013244728521918
690,404,3.1345930557385278
690,505,3.9532171481097813
691,101,1.5955026086268669
691,202,1.6551637720760621
691,303,1.476137826601186
691,404,1.3308127502782314
691,505,1.340236524128047
692,101,5.002331778128632
692,202,4.450603016026589
692,303,4.872835644160872
692,404,4.612936025930683
692,505,4.834540195667305
693,101,2.6444193780364564
693,202,3.09763809022356
693,303,3.34352625861683
693,404,2.1851076814794923
693,505,2.0747951624494814
694,101,2.2518500182049315
694,202,2.7016134810327994
694,303,2.5369740317383234
694,404,1.6323195712334868
694,505,2.045949468933609
695,101,2.7223786318687644
695,202,3.2095186723666784
695,303,3.5498160127271405
695,404,2.664461951293747
695,505,2.662558995480842
696,101,4.695630351892836
696,202,4.652622613514295
696,303,4.677916139604591
696,404,3.6233963454349865
696,505,4.085366765910897
697,101,2.55004829352149
697,202,2.9321010956792053
697,303,2.7796141740040374
697,404,2.8902486156332503
697,505,3.0580154980836474
698,101,3.7902820020924426
698,202,3.4039377178932977
698,303,3.780540555438458
698,404,3.566682009565174
698,505,3.629103581881726
699,101,3.747427769511334
699,202,4.070366721668768
699,303,4.967331307556036
699,404,2.226444193454293
699,505,3.062467200592712
700,101,3.745716774025232
700,202,5.160715860232358
700,303,3.5360119766275866
700,404,3.263165138458716
700,505,5.3785754317535
701,101,2.248776613240299
701,202,2.529831160529718
701,303,2.346508474370651
701,404,2.30802582241406
701,505,2.73674641743169
702,101,3.5185088630570243
702,202,3.67498196609893
702,303,3.5373974677298943
702,404,2.9065549267131
702,505,3.245442000341351
703,101,1.9742714169502813
703,202,2.001210317853767
703,303,1.8971477142087652
703,404,1.9229937067814804
703,505,1.434889598219092
704,101,5.853978812391965
704,202,6.514783258092336
704,303,5.470774695341431
704,404,5.635686263592991
704,505,6.081976286092615
705,101,5.154806944006887
705,202,4.522895503908657
705,303,5.071725303595008
705,404,2.5576159866206627
705,505,3.4842439907476073
706,101,1.3412763968406738
706,202,1.1370844037154126
706,303,1.2874367843219727
706,404,1.3588181641963524
706,505,1.1870555071783664
707,101,3.614153996138463
707,202,3.812739034062606
707,303,2.7997101597809717
707,404,3.035311328594127
707,505,2.6558573433059243
708,101,3.2732184009276404
708,202,3.4244524096528455
708,303,3.0477673974160657
708,404,3.2165500629498034
708,505,2.7825227541337796
709,101,1.7020954071165584
709,202,1.6087196034874904
709,303,1.539222208139813
709,404,1.4458053585219557
709,505,1.3404021186494728
710,101,3.8365043348863463
710,202,4.209901181139077
710,303,3.796848401132824
710,404,3.031772141999803
710,505,3.5741514178734732
711,101,2.4595108490779607
711,202,2.229263946682536
711,303,2.5429633315612556
711,404,2.462722342356783
711,505,2.57318265310928
712,101,4.490738832636832
712,202,4.8390515370904765
712,303,5.3916201159555195
712,404,3.549095960333043
712,505,4.8270289498993195
713,101,2.4952283614309385
713,202,2.40804020028772
713,303,2.564299136791683
713,404,2.1108962490860383
713,505,2.500838601620396
714,101,6.618476481302327
714,202,4.467499504987305
714,303,5.591575968539969
714,404,3.543963575401391
714,505,4.6492478148393594
715,101,2.632862874055647
715,202,2.036756510142661
715,303,2.8999495551438956
715,404,2.3360433112177437
715,505,2.9639248118312063
716,101,3.6653924077401956
716,202,3.15994787274398
716,303,3.982266203181238
716,404,3.280865760912307
716,505,3.3390393851715086
717,101,5.112983500507345
717,202,4.632259155708633
717,303,4.536597710516103
717,404,4.831496394165297
717,505,4.979595416159935
718,101,2.041087273894268
718,202,1.7495652602269933
718,303,2.308561068875684
718,404,2.0281409589555657
718,505,1.6741396905250245
719,101,2.8082630938211386
719,202,2.3700441816679825
719,303,3.048392610599138
719,404,2.360679237287823
719,505,2.2583613716018376
720,101,2.5226257922475472
720,202,2.6268916670791715
720,303,2.4955043907720853
720,404,2.036239004471708
720,505,2.588095000776115
721,101,3.277580356709358
721,202,3.3921132293131735
721,303,2.645964284521539
721,404,3.11446195266574
721,505,3.762506234600247
722,101,3.9642782502591682
722,202,4.013405730392047
722,303,3.545367941234281
722,404,3.266025839517047
722,505,3.887941217656378
723,101,5.997578921890193
723,202,6.485481264571923
723,303,4.438070901548738
723,404,3.8364302659931533
723,505,5.596266449546204
724,101,4.296117818107693
724,202,3.057341279346353
724,303,3.7595513639698392
724,404,2.346267849993123
724,505,3.3614063859536323
725,101,2.91551544162028
725,202,2.179457162327524
725,303,3.5231198336856338
725,404,2.1120178502787637
725,505,2.710926797805247
726,101,3.317395001081744
726,202,3.222518160996762
726,303,3.2451542792258343
726,404,2.7320143681029503
726,505,3.500531870350306
727,101,2.33653945231736
727,202,2.1154414826156263
727,303,2.2115657040107175
727,404,3.333215430642392
727,505,1.9087509548781698
728,101,4.790249438180726
728,202,4.2133031322012675
728,303,4.113000425266423
728,404,3.4639064468775635
728,505,3.431777790556126
729,101,1.444818362185825
729,202,1.392630726802516
729,303,1.3892748028348296
729,404,1.4625283918356702
729,505,1.2418145254282793
730,101,4.998075526408687
730,202,6.928689902376706
730,303,4.254756080879252
730,404,4.276011902978008
730,505,6.97966016909014
731,101,3.9141327170189424
731,202,3.423720034938244
731,303,3.7655016288410925
731,404,2.630805493988732
731,505,3.2129686351885542
732,101,3.6674266016410257
732,202,3.3886069176737887
732,303,4.7322824929370375
732,404,2.6987621141877565
732,505,3.717102840304591
733,101,3.4580837199039127
733,202,3.6989430225952415
733,303,4.179219074995753
733,404,2.7171536253673056
733,505,3.698329517310841
734,101,4.714804162138344
734,202,3.419337231817023
734,303,3.2634781803772666
734,404,3.229124455196429
734,505,3.4620404632425705
735,101,3.9511150303546936
735,202,3.564194893358228
735,303,3.7991505855323453
735,404,3.5578055986941513
735,505,4.05322327029212
736,101,2.6223381365227083
736,202,2.7493191414214566
736,303,3.017493029193448
736,404,2.313811166099898
736,505,3.4767078480532883
737,101,2.197503016879284
737,202,1.7247137290467551
737,303,1.3583892528811456
737,404,1.3263135406696585
737,505,2.2674678299729467
738,101,3.346562692501699
738,202,2.9725786508023417
738,303,4.973869869873233
738,404,3.1284939843021013
738,505,2.3851114883285636
739,101,2.3041773960643623
739,202,2.6370988932068036
739,303,2.940715557392968
739,404,2.4257762192486547
739,505,2.1625222766823864
740,101,3.085251771972801
740,202,3.198444285022334
740,303,2.9365624592400303
740,404,2.744100075664282
740,505,2.5588409548748405
741,101,2.974989579519141
741,202,2.226752977384232
741,303,2.89602237625658
741,404,2.3425909301849
741,505,1.8384415666011615
742,101,3.6073149536553535
742,202,3.716942115297001
742,303,2.844397681966297
742,404,2.6023071130395055
742,505,4.015287771502125
743,101,1.949583614668196
743,202,1.8353169427052596
743,303,2.517377913065619
743,404,1.6711534433843833
743,505,1.6627976149856392
744,101,3.0547534312026574
744,202,3.0749579950072463
744,303,3.1436591641656846
744,404,3.27706943455528
744,505,3.7118210345505624
745,101,3.2906850629379685
745,202,2.8797811731859237
745,303,2.9475683609838317
745,404,3.2574194693791685
745,505,2.855527395531246
746,101,2.7457291686719145
746,202,3.390138815786683
746,303,2.947213242314035
746,404,2.2796372131576113
746,505,3.3246895442920055
747,101,5.4852789344237385
747,202,7.861903571214106
747,303,4.484799973054595
747,404,3.7315739474944882
747,505,6.509680429574466
748,101,3.786970014348028
748,202,3.530425707442885
748,303,3.085603664699136
748,404,3.505543700751901
748,505,3.1701794037582522
749,101,2.2929031288303716
749,202,2.7548214775857938
749,303,2.530141740605641
749,404,2.4005740403285376
749,505,2.9064183598889697
750,101,2.6252160159566214
750,202,1.9493762427696675
750,303,2.419899053435387
750,404,2.699272709334152
750,505,2.2808838524161303
751,101,1.9098645237331846
751,202,2.1318215703251266
751,303,2.6394608245470237
751,404,2.2240640260776656
751,505,1.7938849792231082
752,101,3.934374197394434
752,202,3.6035037368963807
752,303,3.7205081347784006
752,404,2.0376700858862904
752,505,3.3479052968787
753,101,2.52768095498323
753,202,2.8252901423673196
753,303,2.5701529102660623
753,404,1.9094581438683749
753,505,2.575106671788822
754,101,3.3049657255286373
754,202,3.6067144027223605
754,303,3.647934435340537
754,404,2.9852031101159864
754,505,3.2972406862781933
755,101,3.467880859865531
755,202,3.401298342497648
755,303,2.478416844230154
755,404,2.2509804122086994
755,505,3.6378104955023898
756,101,1.4742014781806188
756,202,2.409273387788838
756,303,1.749113542783701
756,404,2.248522379808456
756,505,1.691172308462565
757,101,5.117717694619725
757,202,5.791250842354563
757,303,3.9133882562943034
757,404,3.98328693425195
757,505,4.621469813992365
758,101,3.619650945471525
758,202,3.4042525223243305
758,303,3.312271567950256
758,404,2.493558836006725
758,505,3.0002029208869
759,101,2.4832225862730093
759,202,2.5220786718421526
759,303,3.2699683367056265
759,404,3.0036288704378244
759,505,2.287883149417036
760,101,2.617792668381968
760,202,3.4082009089915832
760,303,3.470647279462141
760,404,3.041409592467407
760,505,2.531149835379958
761,101,1.9689838248670506
761,202,1.6921125670958508
761,303,1.7897819304900655
761,404,1.6469709520474316
761,505,2.115094513490101
762,101,5.11147599345468
762,202,4.218424006795418
762,303,6.0959841554802825
762,404,3.5363272592381287
762,505,4.474080228126649
763,101,1.7305367627097636
763,202,1.707478601047833
763,303,1.803112062317361
763,404,1.5142972009546039
763,505,1.7056655426344065
764,101,3.0207988381309274
764,202,3.1732392468808297
764,303,3.7004090848426077
764,404,2.7147515177598147
764,505,2.666980726597832
765,101,3.488330614314285
765,202,3.2571996298735724
765,303,3.45897671053768
765,404,3.1141949198993735
765,505,3.950150237388586
766,101,3.5007436181717284
766,202,3.085067394732322
766,303,3.4201490041264027
766,404,3.1709174661322614
766,505,3.260610096803893
767,101,1.3842090813428656
767,202,1.2964677775836828
767,303,1.288911932412093
767,404,1.191741472812752
767,505,1.0744473437916888
768,101,3.266291024991518
768,202,3.253218334554752
768,303,3.35207975782403
768,404,3.2225335210732142
768,505,3.2812793098505733
769,101,3.339269640020979
769,202,3.8684862313096633
769,303,3.6459690207467657
769,404,2.84531076694042
769,505,3.515420146789534
770,101,3.1162808682594028
770,202,3.2127031134802295
770,303,3.526387932938738
770,404,2.89740433741242
770,505,3.29180166089654
771,101,1.9975136228504802
771,202,2.2528738523769545
771,303,2.3371404340593838
771,404,1.9250350239221738
771,505,2.114260847896836
772,101,3.1991483443400273
772,202,3.436030579215414
772,303,2.852619247217308
772,404,2.769990722224638
772,505,3.8999186437576348
773,101,3.1970213667118355
773,202,3.0590428353445414
773,303,2.5299015124718234
773,404,2.6686354050907104
773,505,2.7729625426634024
774,101,3.109288975519819
774,202,3.405435595797691
774,303,3.145573497808526
774,404,2.551887789860336
774,505,2.985964825601367
775,101,3.0110238850137248
775,202,3.2345258981419693
775,303,2.3644147814143195
775,404,2.528662124495242
775,505,3.235008666724645
776,101,2.9722333225174213
776,202,2.9164998640310555
776,303,3.0569095913428086
776,404,2.972087866153922
776,505,2.500021094523907
777,101,2.166848819048693
777,202,2.645189261311964
777,303,2.5433082526107995
777,404,2.159760201416942
777,505,2.2489875865650237
778,101,4.515818123297531
778,202,4.975231766145906
778,303,3.7350159993860377
778,404,3.89117478432505
778,505,4.8468488285192155
779,101,1.9723111367156987
779,202,1.8103636929932867
779,303,2.155901377738738
779,404,2.438096910914962
779,505,2.138150507673199
780,101,3.2783467272708706
780,202,3.832079939317372
780,303,3.9066009472288266
780,404,2.405263359831746
780,505,3.3041244298709698
781,101,3.0462784218042365
781,202,2.4757684308763737
781,303,3.1930370314792427
781,404,2.4674995119705923
781,505,2.3938130378367415
782,101,3.925634685048805
782,202,4.325847339205748
782,303,3.5540013022289103
782,404,3.354645645951235
782,505,4.932620119555156
783,101,3.4682541370872624
783,202,4.422311184990401
783,303,3.320377817311225
783,404,3.3637260460812604
783,505,3.4642636395139754
784,101,1.275487327367264
784,202,1.2471388888727424
784,303,1.400841898600131
784,404,1.4039713047849258
784,505,1.3831281251709573
785,101,1.6635572494521582
785,202,2.1419100334931787
785,303,1.7517509943748846
785,404,1.567715079994846
785,505,1.775013977043108
786,101,3.229256184197577
786,202,3.1501117367699734
786,303,4.082955361994264
786,404,2.9764876324666285
786,505,2.992116801540158
787,101,1.2248963086528928
787,202,1.8100790187878104
787,303,1.6684313296227014
787,404,1.673330578865153
787,505,1.7638786494489032
788,101,2.323543431206842
788,202,2.072607310189163
788,303,2.6751979303992113
788,404,2.456251456103807
788,505,1.828224411016822
789,101,2.3822084324474146
789,202,1.8797466053626561
789,303,2.7174521459572
789,404,2.6774980427224766
789,505,1.7804773651623715
790,101,0.9663259461570255
790,202,0.9905354913689679
790,303,1.112217348101562
790,404,0.9376983418320862
790,505,0.9088753926749162
791,101,4.663894525723169
791,202,6.2942931474862105
791,303,3.911918672785214
791,404,4.045592814286196
791,505,6.875787598491974
792,101,3.4041096752089013
792,202,3.6021475255369078
792,303,2.942622407785092
792,404,3.06058008809225
792,505,2.6111967854348936
793,101,2.7248638084339905
793,202,2.2066748981202933
793,303,3.4118563738996146
793,404,1.8002110281801766
793,505,2.7255536936693066
794,101,3.6058896544144727
794,202,3.8359351503511254
794,303,3.527375906018333
794,404,3.642860666055294
794,505,3.6008577070555017
795,101,2.354973280468283
795,202,1.9540746048008855
795,303,2.5935460249503794
795,404,2.233933743809411
795,505,2.113648223593507
796,101,2.0114903432100704
796,202,2.30478220674509
796,303,2.5211715144572264
796,404,2.3653780048981723
796,505,2.310467789476584
797,101,2.7766577780135075
797,202,2.9290180180050687
797,303,4.412728423892542
797,404,2.471961440417591
797,505,2.8338030923308986
798,101,1.9255071219520135
798,202,1.1597146624104502
798,303,1.3162494486388732
798,404,1.4141414597271733
798,505,1.1605924093643791
799,101,2.101271597364856
799,202,2.6092942856147667
799,303,4.450200273122657
799,404,1.8874871011474517
799,505,2.4779922066092848
800,101,2.8286453961479068
800,202,3.281804109623399
800,303,2.9413967698954133
800,404,2.530291892443815
800,505,4.074728536485324
801,101,2.7187867124407075
801,202,3.764908042170851
801,303,3.101749254179426
801,404,2.55013872786798
801,505,3.9074390899413802
802,101,1.3670913056381613
802,202,1.2503890862871292
802,303,1.6053403344514858
802,404,1.6033271644221907
802,505,1.2152316034290076
803,101,4.240398580224446
803,202,5.495646228384618
803,303,3.4135751591665286
803,404,3.5097361355652184
803,505,4.969051361078316
804,101,5.548627018879376
804,202,5.14359159921846
804,303,4.521663034104604
804,404,4.169081746693706
804,505,4.848565066332772
805,101,1.7996380885561365
805,202,1.6623211621990448
805,303,1.2962160189835403
805,404,1.3983311554124451
805,505,1.3648984490384506
806,101,1.3424164638968228
806,202,1.5901618973718037
806,303,1.9206825241669232
806,404,1.8310083572183191
806,505,1.742529756133803
807,101,2.229621290549879
807,202,2.408972217867908
807,303,2.5485933453185003
807,404,2.3683618886872986
807,505,2.436253807519041
808,101,2.715833201457708
808,202,2.5395826268082518
808,303,1.8664541313682657
808,404,2.3416705245075886
808,505,3.1399043274134946
809,101,3.8895427764410755
809,202,5.3202016182701115
809,303,5.747843622569055
809,404,3.8374580746805234
809,505,4.486004079943722
810,101,3.684383479635724
810,202,5.060506057070643
810,303,4.210128867323114
810,404,3.883498524150641
810,505,4.622038232473539
811,101,4.280087946776282
811,202,5.325765943397207
811,303,3.1081379778608156
811,404,3.1135009088795105
811,505,5.230530619541055
812,101,2.4428087052545084
812,202,1.8009905227441125
812,303,2.7815957969308562
812,404,2.472398371092754
812,505,1.9810170286779711
813,101,1.925405065843241
813,202,1.593325754406049
813,303,1.8417232621784596
813,404,1.5463978004887808
813,505,1.4122477410578838
814,101,4.776802022905767
814,202,6.775897935506313
814,303,4.142488345302076
814,404,3.727721646477084
814,505,5.201999194752361
815,101,4.103371900377705
815,202,4.9718673603742936
815,303,3.2570619886724903
815,404,3.1280857033266107
815,505,4.67691088517416
816,101,2.5377009951878042
816,202,2.864315872764168
816,303,2.6721321024485554
816,404,2.399865057836722
816,505,2.558039861479454
817,101,1.300941703179441
817,202,1.3590136845269372
817,303,1.5488641647626222
817,404,1.1609211697504258
817,505,1.0445303433369189
818,101,1.5882939403801508
818,202,2.201240599191415
818,303,1.8506312604204953
818,404,1.9865159628391449
818,505,1.7602520184464998
819,101,1.6340709178745803
819,202,1.7715716047848302
819,303,2.175629553102288
819,404,1.9040782214935648
819,505,1.7593993234408751
820,101,6.961213574395836
820,202,5.615845538802782
820,303,5.737717994422578
820,404,5.044807426022646
820,505,4.4026277783535255
821,101,1.8130326854922312
821,202,1.8399759163527254
821,303,2.043888714460411
821,404,1.9690749310961253
821,505,1.7571602806265838
822,101,2.3735818970081954
822,202,2.4990994481330895
822,303,2.6302809151955846
822,404,2.5689221563994824
822,505,2.3849093151719303
823,101,2.2016346980925596
823,202,2.5485425825606756
823,303,1.7775412828568595
823,404,2.1520055704666827
823,505,1.6943718380953312
824,101,3.352206737836666
824,202,2.6033894666795274
824,303,3.115639070887347
824,404,1.7588453922473033
824,505,2.0106232303335294
825,101,3.1939606455543252
825,202,3.785299677963324
825,303,3.2058312255958117
825,404,3.3281705588620674
825,505,3.9020386501913285
826,101,3.931891289328522
826,202,4.072952235981256
826,303,2.742893532546843
826,404,3.3346181685288365
826,505,4.145201962426386
827,101,4.179176327362033
827,202,4.163545983975909
827,303,4.934750899763201
827,404,3.2487559834304847
827,505,3.268606872453195
828,101,7.244894940316268
828,202,4.3188084839061
828,303,4.664690007136104
828,404,4.859553356231202
828,505,5.112119595411197
829,101,2.2011776866614006
829,202,2.197430955276717
829,303,2.0412298699355467
829,404,1.6775960870367186
829,505,1.9806545992004823
830,101,3.146011596414868
830,202,3.5387570227504717
830,303,2.214139729769448
830,404,2.8003567487978334
830,505,2.5804927971548595
831,101,4.289525186987004
831,202,3.7484069775470505
831,303,3.0466720234879303
831,404,2.9306970975184634
831,505,4.689966794415275
832,101,3.296904443946226
832,202,2.164014141752162
832,303,4.199895505644761
832,404,3.1148140036036924
832,505,3.101456796838964
833,101,3.619856407209975
833,202,3.8545193362478063
833,303,2.972981748026096
833,404,2.6581058706347878
833,505,3.6617553477496663
834,101,4.615378290008413
834,202,4.714976054161432
834,303,4.107402087384845
834,404,3.549231679343642
834,505,4.212563840412549
835,101,0.8942288509854099
835,202,1.1140403717756944
835,303,1.232973946217221
835,404,1.292409007659522
835,505,1.1805539194674686
836,101,2.7950367550731245
836,202,2.670174585743363
836,303,2.6966504013402908
836,404,2.392555714607379
836,505,2.8074297799910766
837,101,2.179065353666643
837,202,2.1120925781559596
837,303,2.4101584552858792
837,404,1.9080232173634188
837,505,2.074509399775989
838,101,2.5819766701813203
838,202,1.685328845930884
838,303,2.9738612066523427
838,404,2.3628857457827417
838,505,2.9919797353344637
839,101,2.772978632679189
839,202,2.4981256061233315
839,303,3.369350736789235
839,404,2.34875290760011
839,505,2.1587120743925814
840,101,3.4359378441261694
840,202,3.599260083938381
840,303,3.8735597198167966
840,404,2.572221445364408
840,505,2.532565805413483
841,101,2.157661219345938
841,202,2.1677664480166907
841,303,2.002053537250498
841,404,1.8776517406798223
841,505,2.0408988921823874
842,101,2.219529990166888
842,202,2.384705764202588
842,303,2.540818330030218
842,404,2.0027691778224614
842,505,2.2118783537371116
843,101,4.0506108817410205
843,202,4.836233698336421
843,303,3.3874496264886265
843,404,3.815996331841064
843,505,4.201824848297151
844,101,4.122389654872788
844,202,3.6654861958658125
844,303,3.7385595669416753
844,404,3.6097668021278104
844,505,4.038172331842515
845,101,2.3956922759457298
845,202,1.7004015209315677
845,303,2.0700916020032043
845,404,1.3429614562451055
845,505,1.5759613786963285
846,101,4.256465026942626
846,202,4.177940425953828
846,303,4.574903415716109
846,404,2.579788177923084
846,505,3.1099180158206003
847,101,2.452188800016291
847,202,2.589578171716732
847,303,2.658760333682743
847,404,2.7741278909217884
847,505,2.8934321232847378
848,101,2.065357963579996
848,202,2.487312108847201
848,303,2.215606609126901
848,404,2.05478856537376
848,505,1.9538051694943337
849,101,4.2368322470205495
849,202,4.513488298686195
849,303,4.169508476377736
849,404,4.419852471315349
849,505,5.118144475915266
850,101,3.8818804447139286
850,202,3.124541137614498
850,303,3.3894787341941557
850,404,3.7579328006318966
850,505,3.5566842185913194
851,101,3.808671882184692
851,202,3.457050801469546
851,303,3.4233600735729692
851,404,2.952188867118504
851,505,2.777373298057159
852,101,3.267586143617315
852,202,2.80116755595843
852,303,3.9114278716316755
852,404,2.6666766604665835
852,505,2.5807872191657975
853,101,3.913960937411853
853,202,3.6100492556696713
853,303,4.938666091245557
853,404,3.1635546107042822
853,505,2.2339351814430137
854,101,4.006840110760274
854,202,3.0290592894547785
854,303,3.987876959387352
854,404,2.575944493877923
854,505,3.5162482120339744
855,101,1.0036514441892206
855,202,1.1050187228789963
855,303,1.6429210570338293
855,404,1.356717479304311
855,505,1.1697507237435698
856,101,2.9016732926076494
856,202,3.2156142604651103
856,303,1.9308716510260533
856,404,2.977531901449168
856,505,3.0858996332098734
857,101,1.9461203874179545
857,202,1.943435073251504
857,303,2.6801981009371603
857,404,1.9328949831619155
857,505,2.323027512423074
858,101,4.48492692582165
858,202,3.371621288872279
858,303,4.968135831607015
858,404,2.9491927717193875
858,505,3.144116556702742
859,101,3.451472461564725
859,202,3.4354952065649496
859,303,2.940829748365208
859,404,3.459535352961199
859,505,3.4137361018768937
860,101,1.8060782383906775
860,202,1.4306016485210777
860,303,1.2788130101733992
860,404,1.5480084402519918
860,505,1.1608948772141234
861,101,2.6025972058764464
861,202,3.5226205184376536
861,303,2.2841089725387453
861,404,2.346990349679144
861,505,3.0986175775860616
862,101,3.0140544527127844
862,202,4.541800987656888
862,303,3.4092923347535367
862,404,3.0123521638857063
862,505,3.9457747283216085
863,101,2.0400532003229537
863,202,2.775754081910085
863,303,3.3238690477391164
863,404,2.518774998615604
863,505,2.8567925438976642
864,101,2.7010185801471707
864,202,2.1938793937003425
864,303,1.9069654792531638
864,404,1.8284618385221725
864,505,2.4680415684909747
865,101,2.5749713239718663
865,202,2.323066249541869
865,303,2.027845197553422
865,404,2.0948811122384403
865,505,2.2942191726784253
866,101,1.3146654299922842
866,202,1.7985715922780794
866,303,1.3264397805364623
866,404,1.3394764907276682
866,505,1.6080980769650013
867,101,3.999626696850582
867,202,3.816861510274207
867,303,3.3483748382584717
867,404,3.2539944492802286
867,505,3.2552131646647045
868,101,2.3476209772079106
868,202,1.9533413896043317
868,303,2.3804084595282426
868,404,2.0919090502341273
868,505,2.3081327271208307
869,101,1.5029125397985053
869,202,1.655614650628798
869,303,1.4561969878129175
869,404,1.3415749946767164
869,505,1.3988301590655605
870,101,3.8274866794238016
870,202,4.225628898100823
870,303,4.679792137409994
870,404,3.24424522343263
870,505,3.961261493071103
871,101,3.8173569815429906
871,202,3.638801617974576
871,303,3.7762913211110125
871,404,2.8793540709482346
871,505,3.306357437197791
872,101,1.2580092018405697
872,202,1.3165339523987838
872,303,1.339413517813962
872,404,1.3114381484563786
872,505,1.1914024345838046
873,101,3.0886323118091363
873,202,3.6634197239530715
873,303,3.2374522178382037
873,404,2.897286838435367
873,505,2.7775628246272213
874,101,3.233746437620372
874,202,2.7208101824419493
874,303,2.997408183746576
874,404,2.2503003229580463
874,505,2.63148102337769
875,101,4.879004220086338
875,202,4.315113884467061
875,303,3.9067768789872526
875,404,4.037656937496018
875,505,4.287011952939223
876,101,2.070187973026014
876,202,1.9582385161472362
876,303,2.4800887239196507
876,404,2.2113944283724294
876,505,1.8617278462047904
877,101,3.4524341332473765
877,202,4.1442305086955065
877,303,2.691691680882748
877,404,2.3732132557085697
877,505,3.6813473118997098
878,101,4.941352537897846
878,202,3.800023787457965
878,303,4.720894651209291
878,404,4.487828364199179
878,505,3.7836136724790137
879,101,2.392383775679691
879,202,3.174729292620926
879,303,2.1504346200762643
879,404,2.0940503805132327
879,505,2.767045147442027
880,101,2.3606574321465237
880,202,2.381966137116704
880,303,3.504122804506208
880,404,2.7678427408976947
880,505,2.797504069861917
881,101,2.756904931521433
881,202,2.941053340919265
881,303,2.2927806676773375
881,404,2.2924249030280226
881,505,3.4074728707270894
882,101,3.037643303774386
882,202,3.251031094295248
882,303,2.8584192882855364
882,404,3.348021049676604
882,505,2.8605936735142325
883,101,5.502938078827657
883,202,5.5598062203230105
883,303,6.2848282524661965
883,404,4.2378222644791075
883,505,5.374107385135807
884,101,2.809731874313053
884,202,2.740600076777112
884,303,3.1367140228090586
884,404,2.3097002999268046
884,505,2.855658297689382
885,101,5.970179986516164
885,202,5.673990928261201
885,303,4.372489856758895
885,404,4.222498065303591
885,505,5.3128422558368245
886,101,1.4574477771878995
886,202,1.1940103667068926
886,303,1.1639946024119743
886,404,1.451592053053445
886,505,1.203579389568873
887,101,3.9595971153481853
887,202,4.738708439197975
887,303,5.237405040775638
887,404,3.963322459619641
887,505,4.234740956377455
888,101,3.0294833550613887
888,202,2.4505569430302887
888,303,3.1534162471579004
888,404,2.5673912860296513
888,505,1.9090991784268327
889,101,4.0621888156846495
889,202,4.292104274996819
889,303,2.223292368345572
889,404,3.8897244126691555
889,505,3.144955613666526
890,101,1.704397675647457
890,202,1.7727690860292278
890,303,2.089192834823315
890,404,1.933868897803987
890,505,1.7413637543600018
891,101,1.894221645529249
891,202,1.8506582107001104
891,303,1.822869596730353
891,404,1.5059626751686277
891,505,1.4775461295895231
892,101,1.697967842317312
892,202,1.5081601406385272
892,303,1.4470923256291282
892,404,1.4683585163443904
892,505,1.5162254433146867
893,101,3.5037171946135177
893,202,2.6990158820224392
