permutation,vmse,vmse_std_across_seeds,n_seeds
644,3.9719930290431527,0.09310829367158632,5
645,3.1667130857842545,0.32467694000950853,5
646,2.011029929036094,0.2091799972817608,5
647,3.684845165173172,0.5111219764880126,5
648,2.9204918163153066,0.28844996047382326,5
649,5.091421675149311,0.3370257912133656,5
650,2.3167496033022745,0.4526235481526233,5
651,2.5577120255989865,0.2455105039845026,5
652,1.730540222023706,0.10375400548780588,5
653,2.387752069071983,0.2734376114814709,5
654,3.4320917238661757,0.14152863626618506,5
655,1.940250643633653,0.10750380398217123,5
656,4.2443257235491885,0.6317243950943778,5
657,3.8724047293705235,0.5459246347563885,5
658,2.538865991037193,0.2467219336391693,5
659,4.343141076886922,0.15328578178727972,5
660,3.80618883957749,0.5990248637503799,5
661,4.183745993954977,1.1508879380318913,5
662,2.81394322365711,0.3479846304837004,5
663,3.0755427264670097,0.21055777195659647,5
664,4.019002312129597,0.9929165563803181,5
665,2.311910458509763,0.15395417519389795,5
666,1.8199854677528695,0.21509753676254872,5
667,5.040950700186913,0.9226674960581714,5
668,3.170123500409923,0.43542881369720415,5
669,4.783433867727881,0.34317529205031194,5
670,2.7238996649133056,0.1503001961130812,5
671,3.503831839490767,0.4439617422317406,5
672,2.1901247942796878,0.23340948863926383,5
673,4.7989783487233275,0.5274472535111846,5
674,2.3086754845426563,0.3135564143295367,5
675,4.040156289450148,0.6141132989956117,5
676,3.8029909553888657,0.8535521089344832,5
677,1.7874566874598137,0.14053884781951445,5
678,1.8727519034847795,0.49800195669635816,5
679,4.9860363379607815,0.7268265268452065,5
680,4.629307786052583,1.0145315724392037,5
681,3.0168812907200597,0.35112049911279775,5
682,3.7604173658305173,0.20671440359609394,5
683,1.6610925551653644,0.1419655698643653,5
684,3.2154531446216765,0.369304095845274,5
685,1.6064916892773862,0.22047517869504557,5
686,2.8604882036443695,0.19166645348103603,5
687,2.908784818884979,0.3067960058899413,5
688,2.954665011587738,0.5809880618157623,5
689,2.4121963301514358,0.18705606090084137,5
690,3.7059010109127293,0.7000570336802016,5
691,1.4795706963420785,0.1310174486013906,5
692,4.754649331982816,0.1970908277795071,5
693,2.669097314161164,0.4952881202838596,5
694,2.23374131422863,0.37633927796728,5
695,2.961746852747434,0.35844247606872476,5
696,4.346986443271521,0.4281373594452786,5
697,2.842005535384326,0.17101849128860588,5
698,3.6341091733742195,0.14379324001275026,5
699,3.614807438556629,0.9259671125531871,5
700,4.216837036219479,0.8758436488180744,5
701,2.433977697597283,0.17814093610809872,5
702,3.3765770447880596,0.27319243689991984,5
703,1.8461025508026772,0.2088538381723249,5
704,5.911439863102268,0.36513929777914234,5
705,4.158257545775764,0.9976815685836461,5
706,1.2623342512505555,0.0866320478702516,5
707,3.183554372376419,0.45366637709838264,5
708,3.148902205016027,0.21928101416283804,5
709,1.5272489391830582,0.1256160076064736,5
710,3.6898354954063044,0.38726270433244314,5
711,2.4535286245575625,0.1206073053882436,5
712,4.619507079183038,0.6082408835410132,5
713,2.415860509843355,0.16038635571569257,5
714,4.974152669014071,1.0481139028587412,5
715,2.5739074124782304,0.34842595184350383,5
716,3.485502325949845,0.29948222318611045,5
717,4.818586435411463,0.21307073331798704,5
718,1.9602988504955072,0.22746938461653068,5
719,2.569148098995584,0.30546401057198047,5
720,2.4538711710693257,0.21392955756222637,5
721,3.238525211562012,0.3650180380546788,5
722,3.7354037958117843,0.2861347754022143,5
723,5.270765560710042,0.9859453194673758,5
724,3.364136939474128,0.6565256189296077,5
725,2.6882074171434893,0.517703600583289,5
726,3.203522735951519,0.2551844318141202,5
727,2.3811026048928534,0.49617323213695175,5
728,4.00244744661642,0.5085281356802652,5
729,1.3862133618174242,0.0776660914683622,5
730,5.48743871634656,1.2272300176298285,5
731,3.389425701995113,0.45267391620501235,5
732,3.6408361933488393,0.6555763653870619,5
733,3.550345792034611,0.47795050004134404,5
734,3.617756898554327,0.5556400376313847,5
735,3.785097875646308,0.20005514655336687,5
736,2.83593386425816,0.39224797914881804,5
737,1.7748774738899578,0.39961132371714214,5
738,3.3613233371615876,0.8670462166826669,5
739,2.494058068519035,0.2722486554144574,5
740,2.9046399093548576,0.2303521913903666,5
741,2.4557594859892027,0.4265592149227451,5
742,3.357249927092056,0.5399779384866997,5
743,1.9272459057618192,0.31391780494684707,5
744,3.252452211896286,0.24250800194201116,5
745,3.0461962924036277,0.1887676234972278,5
746,2.9374815968444503,0.40606686252610946,5
747,5.614647371152278,1.4622244327517486,5
748,3.41574449820004,0.25624958377510276,5
749,2.576971749447863,0.22546386746443572,5
750,2.3949295747823913,0.2675086024259289,5
751,2.139819184781222,0.2930367021459092,5
752,3.3287922903668417,0.6727553762932301,5
753,2.481537764654761,0.3046892738938464,5
754,3.368411671997143,0.2411889988903882,5
755,3.0472773908608843,0.567214008948596,5
756,1.9144566194048358,0.3542491700546097,5
757,4.685422708302582,0.7075106543700783,5
758,3.1659873585279477,0.39080035977152655,5
759,2.7133563229351294,0.36459599110484653,5
760,3.0138400569366115,0.38853488477658205,5
761,1.8425887575981001,0.17546114713516472,5
762,4.687258328619032,0.8665289300121655,5
763,1.6922180339327937,0.09574482097016603,5
764,3.0552358828424024,0.37363908622311776,5
765,3.4537704224026995,0.28339584732400314,5
766,3.2874975159933215,0.15385844970506027,5
767,1.2471555215886165,0.10569560649067916,5
768,3.2750803896588168,0.04308991782810994,5
769,3.442891161161472,0.3451005597634641,5
770,3.2089155825974656,0.20653986868129448,5
771,2.1253647562211655,0.15343318940407424,5
772,3.2315415073510048,0.4113889401694082,5
773,2.8455127324564624,0.24710847251793042,5
774,3.0396301369175474,0.2795219297337315,5
775,2.87472707115798,0.3627711195347407,5
776,2.8835503477138227,0.19694534684582657,5
777,2.352818824190684,0.2021900568222844,5
778,4.392817900334748,0.4989645691665284,5
779,2.102964725207177,0.2093034326544146,5
780,3.3452830807039566,0.5370028890823402,5
781,2.715279286793437,0.33463822439071034,5
782,4.018549818397971,0.5648298111510313,5
783,3.6077865649968253,0.41126337310602123,5
784,1.342113508959204,0.06695795088161005,5
785,1.7799894668716347,0.1951540621912727,5
786,3.286185543393721,0.4096311505704237,5
787,1.628123177075492,0.2087092908180196,5
788,2.271164907783169,0.2952506144574365,5
789,2.2874765183304238,0.3922401786243309,5
790,0.9831305040269115,0.07011211484399202,5
791,5.158297351754554,1.2063386381143575,5
792,3.1241312964116092,0.3484174086297458,5
793,2.5738319604606765,0.5443176786103334,5
794,3.642583816778945,0.10367758419810005,5
795,2.2500351755244936,0.21700922824886137,5
796,2.3026579717574287,0.16524289058314973,5
797,3.0848337505319217,0.6813492637321586,5
798,1.395241020418578,0.28224516627924434,5
799,2.7052490927718034,0.9098605529460149,5
800,3.1313733409191715,0.5294492714055258,5
801,3.208604365320069,0.5445658999181926,5
802,1.4082758988455948,0.16779148028080598,5
803,4.325681492883826,0.8108908970934007,5
804,4.8463056930457835,0.47867826125996055,5
805,1.5042809748379233,0.19295408989410426,5
806,1.6853597997575342,0.2032394956969954,5
807,2.3983605099885255,0.10343235142824024,5
808,2.5206889623110618,0.4199849349920875,5
809,4.656210034380897,0.7641534187808489,5
810,4.292111032130732,0.49845780302134796,5
811,4.211604679290974,0.9703325207197584,5
812,2.2957620849400406,0.3557304684835747,5
813,1.663819924794883,0.1908519480828394,5
814,4.92498182898872,1.0554917627221454,5
815,4.027459567585052,0.7378131948636858,5
816,2.6064107779433408,0.15527797315104971,5
817,1.282854213111269,0.17236858804799335,5
818,1.8773867562555413,0.20726869269797352,5
819,1.8489499241392273,0.18435748472652805,5
820,5.552442462399474,0.8488521846192424,5
821,1.8846265056056155,0.10570049805615658,5
822,2.491358746381656,0.10057657548194483,5
823,2.0748191944144216,0.30969924272693916,5
824,2.5681407795968747,0.6134396657372947,5
825,3.4830601516333717,0.30043864642418483,5
826,3.6455114377623685,0.5340006336090677,5
827,3.9589672133969644,0.6361596845669886,5
828,5.240013276600175,1.035400614706173,5
829,2.0196178396221733,0.19159622927173406,5
830,2.855951578977496,0.4563439192476546,5
831,3.7410536159911443,0.6841278885328808,5
832,3.175416978357161,0.6475174104316328,5
833,3.353443741973666,0.4572427341770048,5
834,4.239910390262176,0.41521245034128906,5
835,1.1428412192210633,0.13751674663641672,5
836,2.672369447351047,0.14978562615462668,5
837,2.1367698008495783,0.1633037614269172,5
838,2.51920644077635,0.4804068377425915,5
839,2.6295839915168893,0.4208763779651644,5
840,3.2027089797318475,0.5492350320190504,5
841,2.049206367495067,0.10727752897149528,5
842,2.2719403231918536,0.1810076329494188,5
843,4.058423077340857,0.47635922561217764,5
844,3.8348749103301203,0.20622192524625085,5
845,1.8170216467643872,0.3729202247524777,5
846,3.73980301247125,0.7614047857963526,5
847,2.6736174639244585,0.15148255381977974,5
848,2.1553740832844386,0.1858285151479153,5
849,4.4915651938630194,0.3366999665226715,5
850,3.54210346714916,0.268289359514413,5
851,3.283728984480574,0.3718648328974565,5
852,3.0455290901679604,0.49362268268008497,5
853,3.572033215294875,0.8880772852306956,5
854,3.4231938131028605,0.5552193457158732,5
855,1.2556118854299856,0.22528437103564297,5
856,2.822318147751571,0.4580878598321969,5
857,2.1651352114383218,0.2970770024393528,5
858,3.783598674944615,0.7962267953937874,5
859,3.340213774266595,0.20030367884027367,5
860,1.444879242910254,0.22339619916068615,5
861,2.77098692482361,0.47275220513100846,5
862,3.584654933466105,0.5882862373066375,5
863,2.703048774497085,0.4213931598580908,5
864,2.219673372022765,0.330114522510957,5
865,2.2629966111968045,0.1925982552028775,5
866,1.477450274099899,0.19417908688498423,5
867,3.5348141318656388,0.3122170557233656,5
868,2.216282520739089,0.16566856850427383,5
869,1.4710258663964997,0.10703216637168214,5
870,3.9876828862876708,0.47216395315426796,5
871,3.4836322857549207,0.35147618355638277,5
872,1.2833594510186996,0.053159659895267365,5
873,3.1328707833326,0.30858387443682544,5
874,2.7667492300289265,0.3341907545899124,5
875,4.285112774795179,0.33406082192301556,5
876,2.1163274975340243,0.21601014576881059,5
877,3.2685833780867823,0.6489105868952459,5
878,4.346742602648659,0.4752834054601476,5
879,2.515728643266428,0.4059330186465969,5
880,2.7624186369058097,0.4141356422697869,5
881,2.7381273427746295,0.42107940347834366,5
882,3.071141681909201,0.1998628564339087,5
883,5.3919004402463555,0.6587950841639606,5
884,2.770480914303082,0.26688355262339586,5
885,5.110400218535334,0.6972403390102806,5
886,1.2941248377858168,0.13162489892854587,5
887,4.426754802263778,0.49484220484126545,5
888,2.6219894019412124,0.44475798512408743,5
889,3.5224530970725447,0.7548362405091968,5
890,1.8483184497327976,0.14366596743108065,5
891,1.7102516515435728,0.18007087934232469,5
892,1.5275608536488088,0.08890840424141898,5
893,2.9053701270269805,0.3709968161509614,5
894,3.5788459666075143,0.6359791107310411,5
895,4.598395079268766,0.7389084333354978,5
896,2.385298235059783,0.10131829001670169,5
897,2.738284522112422,0.12582417001173543,5
898,1.7135338447048594,0.30163082034310784,5
899,3.477419518247538,0.4263589464585555,5
900,2.321277075279677,0.3514586313672273,5
901,3.375803344119703,0.5511577825310067,5
902,4.19380640161304,1.575988390021373,5
903,2.0200465044760305,0.3156499862864058,5
904,3.3412051921370924,0.3169860002893541,5
905,2.4951079034057075,0.3450554808386266,5
906,3.251410191749742,0.3875283355785914,5
907,3.950402148896771,0.8151350960653997,5
908,1.8406207035281237,0.2604175863448293,5
909,2.4556002373409394,0.33883424016757113,5
910,2.612990740558167,0.32979573478450314,5
911,1.5909386303586173,0.16564141309845104,5
912,4.285413453898336,0.4255389526746669,5
913,2.536142531565341,0.11118949378472032,5
914,3.0742804133947392,0.38008704969238,5
915,2.8955670127066617,0.9372752494180999,5
916,3.6363200326858247,0.42473679929738695,5
917,3.100540665814914,0.46191682877370505,5
918,2.319609219695606,0.05349952871033908,5
919,2.4797921959973617,0.605983133470029,5
920,1.7890372950571636,0.20548702250013023,5
921,2.174718255025622,0.3702596884041188,5
922,1.328452460804645,0.15776559388201306,5
923,2.253018909445487,0.06627563146983598,5
924,1.6402980785256773,0.27932034540844364,5
925,2.9049063051347437,0.44431107663544145,5
926,3.4446718880056792,0.4343872784442463,5
927,3.34337684699841,0.4543739875029524,5
928,4.4554872930600435,0.22042637979565738,5
929,3.9877823259512866,0.3780705612662536,5
930,2.4596124383877274,0.3680832188765884,5
931,3.0736019343848295,1.3755429340375664,5
932,2.1216582943626654,0.15333584819043838,5
933,5.026587871989598,0.5578509486931015,5
934,2.553481129778807,0.21757618428416087,5
935,2.2697235129415128,0.19798790263978688,5
936,2.2991283694274913,0.42133555000012735,5
937,2.300592981532933,0.19655980706730697,5
938,2.2716376385886,0.282630362588889,5
939,2.5867464282342487,0.16563464430706346,5
940,3.246688837786979,0.5364790611728797,5
941,4.473331806686252,0.5331726618684101,5
942,1.9972848601042006,0.140225998908392,5
943,5.242542402233469,1.1016325566982923,5
944,2.8604766147194938,0.3122989008476883,5
945,4.891649100137107,0.5845534014578807,5
946,1.7690034298971562,0.08376978126820472,5
947,2.6577144147787624,0.42614404848882637,5
948,2.4358500514449166,0.25227142693951243,5
949,3.738021239271822,0.4364908006006231,5
950,3.788317641584918,0.5436128570076074,5
951,1.961995008152945,0.296538599838029,5
952,5.360567773414846,0.5802943682747038,5
953,1.4749452775740324,0.2384204424050648,5
954,4.765868966169956,0.6038916280277612,5
955,2.3125468032454304,0.2286788606395869,5
956,4.926247283817706,0.7641963963481924,5
957,4.348118636105533,0.6671474166132396,5
958,3.961021696234007,0.28917554175309707,5
959,4.733847042064503,0.539348390971644,5
960,3.615886670824594,0.3808570025605683,5
961,3.5329475885495882,0.35159624136074596,5
962,2.697175052998994,0.2813356383628949,5
963,2.66512915650677,0.15549004321237792,5
964,3.652444662247968,0.6077423550139551,5
965,4.212602562620567,0.7512491187295569,5
966,2.4873183166374253,0.2948993741553543,5
967,2.8464046078468086,0.3243647584082334,5
968,4.127292624617183,0.3731440825104758,5
969,3.620469027789033,0.3040309828344877,5
970,1.8939036066476418,0.10718860371619555,5
971,3.3903823433328695,0.30319562642995174,5
972,2.3289021260667595,0.2987386475202341,5
973,1.08332350021579,0.11658285255611095,5
974,2.234253329053344,0.23472668639102995,5
975,4.852691568966104,0.9754523284881315,5
976,1.4199654850186019,0.16435702708547156,5
977,1.5281448103873845,0.29319901656150477,5
978,2.5280558717505417,0.2590192889056905,5
979,3.7626934691783207,0.2742774881866335,5
980,2.5726041585558717,0.3093883695818575,5
981,3.988027327496927,0.7509724634259489,5
982,1.424694517001122,0.1986309232153415,5
983,2.4190949136590705,0.1435949394899116,5
984,4.322480955152533,0.8942275642833494,5
985,3.7406229655844117,0.2685631747719204,5
986,2.5839573793431105,0.21010374885025818,5
987,2.587257801012025,0.12538712081901235,5
988,2.4661018013176856,0.2447830582582578,5
989,2.5730659054578555,0.11962536392974135,5
990,3.088943537968894,0.38695322049178565,5
991,2.143528128415978,0.49326394902327025,5
992,2.759160016503444,0.31683698989151854,5
993,3.503682054630905,1.0939549886667137,5
994,5.388519075351612,0.9606714568307427,5
995,3.8579561443728934,0.36480126476229074,5
996,1.7407550515621508,0.19186758697908393,5
997,2.8495430391210315,0.30757064821335905,5
998,4.907560253207274,0.8688615635461583,5
999,2.3311277029199173,0.48115105639811506,5
1000,2.20758766269402,0.3263474436384979,5
